_id,stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
2899,6i3UBFjO,Madharam-Midjil,Madharam-Midjil,16.67432595,78.36628318,MADARAM twd  Gudiganply
2900,qEGD6o77,Gudiganpalle,Gudiganpalle,16.67197235,78.33579177,GUDIGANPALLY twd Afzalgunj
2901,xogDMhqi,Madharam-Midjil,Madharam-Midjil,16.67435164,78.36639583,MADARAM twd Kalwakurthy
2902,L92wKTDK,Rachalapalle,Rachalapalle,16.695,78.399,RACHALAPALLE
2903,VZdL0i89,Pedda Adiryal,Pedda Adiryal,16.85193943,78.29847687,PEDAADHIRALA twd Chinaadirala
2904,iI577gvW,Chinna Adiryal,Chinna Adiryal,16.838,78.301,CHINAADIRALA
2905,0Pz9hz7B,Mile Stone,Mile Stone,16.853,78.43,JANGAREDDYPALLY twd Midjil
2906,NLup1D72,Chowdarpally-Thalakondapally,Chowdarpally-Thalakondapally,16.81773829,78.38420304,CHOUDARPALLY twd Midjil
2907,GLIOn202,Jail Garden,Jail Garden,17.37727237,78.49233359,JAIL GARDEN twd Koti
2908,E0uL7xKX,Jandaguda,Jandaguda,17.09115367,78.35102275,JANDAGUDA X Road twd Afzalgunj
2909,Mi0dTHWa,Kodicherla,Kodicherla,17.09386743,78.33235053,KODICHERLA twd Shamshabad
2910,z3wxN050,Siddapur-Kothur,Siddapur-Kothur,17.05605506,78.35567907,SIDDAPUR twd Shamshabad
2911,9J2Dw4j3,Cherkur,Cherkur,16.776839,78.544234,CHERKUR twd Gangattu tanda
2912,3oXz53ML,Mile Stone,Mile Stone,16.77301775,78.56429458,BARKATHPALLY twd Amangal
2913,uD5Htw9y,Mile Stone,Mile Stone,16.78264,78.587544,GANGHATTU Tanda VILLAGE
2914,XFbLNXy5,Cherkur,Cherkur,16.77689558,78.54410827,CHERKUR twd Amangal
2915,JJNV7jpt,Mile Stone,Mile Stone,16.773134,78.564355,BARKATHPALLY twd Gangattu tanda
2916,F3HtXuw9,Pbel City,Pbel City,17.35972897,78.37135152,PBEL CITY
2917,8IjZFsgX,Shapur Tanda Twd Shubanpur,Shapur Tanda Twd Shubanpur,17.21241962,78.3443427,SHAPUR TANDA twd Shubanpur
2918,HdRPNjmn,Gollor,Gollor,17.17810758,78.35239337,GOLLOR twd Shubanpur
2919,g93g9UhY,Nagireddipalle-Maheswaram,Nagireddipalle-Maheswaram,17.16620405,78.35155248,NAGIREDDYPALLY twd Shubanpur
2920,uF6wfmyX,Manikyammaguda,Manikyammaguda,17.13587308,78.33456741,MANIKYAMAGUDA twd Shubanpur
2921,9d15MMxE,Kottakapubasti,Kottakapubasti,17.126,78.348,KKBASTHI twd Shubanpur
2922,6XVT4YB3,Ayyavaripally-Maheswaram,Ayyavaripally-Maheswaram,17.115,78.353,AYYAVARPALLY twd Shubanpur
2923,6JxnSOi6,Subhanpur,Subhanpur,17.10206341,78.35004777,SHUBANPUR twd Afzalgunj
2924,JPzOyAri,Ayyavaripally-Maheswaram,Ayyavaripally-Maheswaram,17.108,78.351,AYYAVARPALLY twd Shamshabad
2925,2GKxNlfD,Kottakapubasti,Kottakapubasti,17.12430927,78.34888636,KKBASTHI twd Shamshabad
2926,DXIFcX2h,Manikyammaguda,Manikyammaguda,17.13594107,78.33460092,MANIKYAMAGUDA twd Shamshabad
2927,ZsUhTMPj,Nagireddipalle-Maheswaram,Nagireddipalle-Maheswaram,17.16613234,78.3514613,NAGIREDDYPALLY twd Shamsabad
2928,MmrECAyp,Gollor,Gollor,17.17816399,78.35242408,GOLLOR twd Shamshabad
2929,qUFZRpaZ,Shapur Tanda Twd Shamsabad,Shapur Tanda Twd Shamsabad,17.21241962,78.34448754,SHAPUR TANDA twd Shamsabad
2930,sXSVD0N7,Vikrampuri,Vikrampuri,17.45526,78.49804,VIKRAMPURI twd Alwal
2931,kcGFN8gk,Karkhana,Karkhana,17.46077633,78.50035608,KHARKANA twd Alwal
2932,gWSdCVIN,Tirumalagiri,Tirumalagiri,17.47262,78.50982,THIRUMALGIRI twd Alwal
2933,UtT6Mr0x,Lalbazar,Lalbazar,17.4777524,78.51066783,LAL BAZAR twd Dairy Farm
2934,Djd3PtNY,Lalbazar,Lalbazar,17.479221,78.510914,LALBAZAR twd Hakimpet
2935,H6fvd9Dg,Family Quarters,Family Quarters,17.49090961,78.51272643,FAMILY QUATERS twd Bhudevinagar
2936,RCcFdNGF,Lothukunta,Lothukunta,17.49355348,78.51247329,LOTHUKUNTA twd Alwal
2937,A7V7d3tY,Alwal,Alwal,17.5018558,78.51396561,ALWAL twd Hakeempet
2938,A8TZ7LEb,Sri Bakery,Sri Bakery,17.50472784,78.50765002,SRI BAKERY twd Old Alwal
2939,0ybr6WOr,Old Alwal,Old Alwal,17.508687,78.50353,OLD Alwal Ig Statuetwd Suchitra
2940,zMu96nat,Father Baliah Nagar,Father Baliah Nagar,17.506402,78.492643,FATHER Balaiah Nagar twd Suchitra
2941,r89dJX5x,Loyola Academy,Loyola Academy,17.504777,78.487702,LOYOLA Academy twd JBS
2942,oPzLtLPj,Suchitra X Road,Suchitra X Road,17.50076607,78.47993374,SUCHITRA X ROAD twd Alwal
2943,9IgCIs4O,Loyola Academy,Loyola Academy,17.505035,78.487839,LOYOLA Academy twd Suchitra
2944,MMNOM841,Father Baliah Nagar,Father Baliah Nagar,17.506522,78.492767,FATHER BALAIAH NAGAR twd JBS
2945,pd5BUXoL,Old Alwal,Old Alwal,17.508452,78.503855,OLD Alwal Ig Statue twd Jbs
2946,ejQwQYCQ,Sri Bakery,Sri Bakery,17.50476952,78.50764367,SRI BAKERY twd Alwal Main Road
2947,DfXJWUqa,Alwal,Alwal,17.50201951,78.51413727,ALWAL twd JBS
2948,9jdImE8R,Lothukunta,Lothukunta,17.49185102,78.51283103,LOTHUKUNTA twd JBS
2949,PzAv5tOi,Family Quarters,Family Quarters,17.49098379,78.51284444,FAMILY QUARTERS twd Secunderabad
2950,bhH3le9H,Lalbazar,Lalbazar,17.47851,78.51104,LALBAZAR twd Secunderabad
2951,JNHOpanH,Tirumalagiri,Tirumalagiri,17.4726,78.51007,THIRUMALGIRI twd Secunderabad
2952,W9P6Xs2C,Karkhana,Karkhana,17.4606154,78.50054919,KARKHANA twd JBS
2953,Dz6YvX7w,Vikrampuri,Vikrampuri,17.45438609,78.49821568,VIKRAMPURI Karkhana twd JBS
2954,iIuLE0IR,St Anns Twd Jbs,St Anns Twd Jbs,17.44271958,78.50361027,ST ANNS twd JBS
2955,rapGgpOm,Kabeer Nagar Hyd Bus Stop,Kabeer Nagar Hyd Bus Stop,17.45610745,78.4222934,KABEER NAGAR Bus Stop
2956,vlr0GajT,Sanath Nagar Railway Station,Sanath Nagar Railway Station,17.46163893,78.43158122,SANATH NAGAR RAILWAY STATION twd Koti
2957,4GhVjXLG,Moghalpura,Moghalpura,17.35945,78.476523,MOGHALPURA twd Falaknama
2958,rr9CsVyB,Kammaguda,Kammaguda,17.2803151,78.55126715,KAMMAGUDA twd BN Reddy
2959,0yYdXH60,Ymca Narayanaguda,Ymca Narayanaguda,17.39551764,78.48960576,YMCA twd Himayath Nagar
2960,NTaYCIKg,Vittalwadi,Vittalwadi,17.39606155,78.48751836,VITTALWADI twd Ramkoti
2961,2jQaEeRC,Hyderguda,Hyderguda,17.4,78.478,HYDERGUDA twd Liberty
2962,xHxTbRVz,Lokayuktha Office,Lokayuktha Office,17.40553283,78.47680964,LOKAYUKTHA twd Secundrabad
2963,aXKzOSFU,Y Junction Kukatpally,Y Junction Kukatpally,17.475212,78.423632,Y JUNCTION Prashanth Nagar twd Lingampally
2964,4atoELjF,Lokayuktha Office,Lokayuktha Office,17.40550595,78.47693302,LOKAYUKTHA twd Koti
2965,0X60AODT,Basheer Bagh,Basheer Bagh,17.40144799,78.47589433,BASHEER BAGH twd Kachiguda
2966,b25FhwHZ,Hyderguda,Hyderguda,17.40027063,78.47813129,HYDERGUDA twd Kachiguda
2967,axJgeawM,Vittalwadi,Vittalwadi,17.39607306,78.48755389,VITTALWADI twd YMCA
2968,NuoUwDCC,Ymca Narayanaguda,Ymca Narayanaguda,17.39547925,78.4899116,YMCA twd Kacheguda
2969,9dRGFaGl,Kachiguda X Roads,Kachiguda X Roads,17.39081571,78.48928928,KACHIGUDA X Road twd Kachiguda Railway Station
2970,vc5Q9ECR,Gachibowli,Gachibowli,17.43966328,78.3635634,GACHIBOWLI twd kondapur
2971,K9DK19kr,Allwyn X Road,Allwyn X Road,17.49310973,78.3518428,ALLWYN X Road twd Patancheru
2972,OxuU5yGr,Mansanpalle-Maheswaram,Mansanpalle-Maheswaram,17.137,78.393,MANSANPALLY VILLAGE twd Maheswaram
2973,AMQkYo1R,Kc Tanda X Roads,Kc Tanda X Roads,17.13372386,78.41677576,KC Tanda  X Road twd Maheswaram
2974,dr49IUed,Arundati Colony-Uppuguda,Arundati Colony-Uppuguda,17.34246232,78.48157794,ARUNDATI Colony Uppuguda
2975,9PRgDrvR,Saraswathiguda X Road-Kandukur,Saraswathiguda X Road-Kandukur,17.18572062,78.47431171,SARASWATHIGUDA X ROAD twd Tukkuguda
2976,RHbH0qLG,Gudur Gate,Gudur Gate,17.0922394,78.47462027,GUDUR GATE twd Gudur
2977,sEkQpe2C,Mile Stone,Mile Stone,16.99084148,78.45581528,MADARAM TANDA twd Nednur
2978,g8HuV6Ol,Madharam,Madharam,16.969,78.45,MAKTHAMADHARAM twd Midjil
2979,meRPzYZe,Ibrahimpatnam,Ibrahimpatnam,17.19170305,78.64710845,IBRAHIMPATNAM twd Rahmatabad
2980,z1JAbEKY,Sr Nayak Nagar Bus Stop,Sr Nayak Nagar Bus Stop,17.532144,78.444543,S.R NAYAK Nagar twd Apurupa Colony
2981,HRIoxcQ5,Sbi Colony Twd Koti,Sbi Colony Twd Koti,17.36132,78.512622,SBI COLONY twd Koti
2982,cnGFzIOV,Saidabad Police Station,Saidabad Police Station,17.36372029,78.50224435,SAIDABAD PS twd Koti
2983,l2TfSAiX,Kala Nagar,Kala Nagar,17.338,78.646,KALANAGAR HAYATHNAGAR twd Pasumamula
2984,p8rpf34I,Pasumamula,Pasumamula,17.34994712,78.64914357,PASUMAMULA twd Amberpet
2985,SP66GDDh,Kala Nagar,Kala Nagar,17.338,78.646,KALANAGAR HAYATHNAGAR twd Peddaamberpet
2986,4ODyY9jA,Vijaya Hospital-Nagaram,Vijaya Hospital-Nagaram,17.48262751,78.59504337,VIJAYA HOSPTL twd Nagaram
2987,FPHTZAnQ,Nagaram Ecil,Nagaram Ecil,17.4878519,78.60082392,NAGARAM twd Ghatkesar
2988,GEQfLAZl,Dammaiguda,Dammaiguda,17.50196579,78.58896688,DAMMAIGUDA twd Balaji Nagar
2989,rhKs1m5z,Ambedkar Nagar Dammaiguda,Ambedkar Nagar Dammaiguda,17.5067288,78.58388543,AMBEDKARNAGAR Twd Dammaiguda
2990,rE10T21r,Dammaiguda,Dammaiguda,17.50213718,78.58883813,DAMMAIGUDA twd Secunderabad
2991,dQ9OtAZz,Dammaiguda X Road,Dammaiguda X Road,17.48963306,78.6015719,DAMMAIGUDA X Road twd ECIL
2992,ihYYcwld,Nagaram Ecil,Nagaram Ecil,17.4879357,78.60098585,NAGARAM twd ECIL
2993,TZjYc9wD,Vijaya Hospital-Nagaram,Vijaya Hospital-Nagaram,17.48232446,78.59493654,VIJAYA HOSP twd Ecil
2994,Ag0TpmOp,Sv Nagar,Sv Nagar,17.48070085,78.59116765,SV NAGAR twd Secunderabad
2995,ZGCH1dKv,Chakripuram,Chakripuram,17.47947676,78.58536065,CHAKRIPURAM twd Nagaram
2996,jdvB3Gdx,Dammaiguda X Road,Dammaiguda X Road,17.48986712,78.6015746,DAMMAIGUDA X Road twd Rampally
2997,bvOikYgX,Ayyappa Colony,Ayyappa Colony,17.494,78.597,AYYAPPA COLONY twd BalajiNagar
2998,9lo4UeiJ,Beerapagadda,Beerapagadda,17.40593593,78.56393918,BEERAPPAGADDA twd Ecil
2999,cGWFArDm,Ganesh Nagar Church,Ganesh Nagar Church,17.41091515,78.56438041,GANESH NAGAR CHURCH twd ECIL
3000,fFaQHoF0,Adarshnagar Uppal,Adarshnagar Uppal,17.41378157,78.56505632,ADARSH NAGAR twd Uppal
3001,lHPvnE32,Hema Nagar-Uppal,Hema Nagar-Uppal,17.421,78.564,HEMA NAGAR twd Kushaiguda
3002,ki05OEh0,Post Office-Nacharam,Post Office-Nacharam,17.431,78.559,POST OFFICE twd Kushaiguda
3003,D6hCS0ep,Hema Nagar-Uppal,Hema Nagar-Uppal,17.42120087,78.56440994,HEMANAGAR twd Uppal
3004,tFiy24uk,Ganesh Nagar Church,Ganesh Nagar Church,17.41091259,78.56444478,CHURCH twd Uppal
3005,dfCxpNyn,Beerapagadda,Beerapagadda,17.40590842,78.5640163,BEERAPPAGADDA twd Uppal
3006,80dBZEhn,Adarshnagar Uppal,Adarshnagar Uppal,17.41400934,78.56490343,ADARSH NAGAR twd Kushaiguda
3007,cYih8QXM,Fci Colony,Fci Colony,17.33257298,78.56154263,FCI Colony twd ChintalKunta Check Post
3008,YRY6FtHR,Rtc Colony Twd Chintalkunta Check Post,Rtc Colony Twd Chintalkunta Check Post,17.33769966,78.55848945,RTC COLONY twd ChintalKunta Check Post
3009,FDm92bZz,Jahangir Nagar Colony,Jahangir Nagar Colony,17.33973816,78.55701777,JAHANGIR Nagar twd ChintalKunta Check Post
3010,lyYMjoIV,Vivekananda Nagar Clny,Vivekananda Nagar Clny,17.4936441,78.41042963,VIVEKANANDA NAGAR COLONY twd Jagathgirigutta
3011,Um4jMF5q,Allwyn Colony Phase 1,Allwyn Colony Phase 1,17.50199905,78.41888934,ALLWYN Colony Phase 1 twd Jagathgiri Gutta
3012,2B7S5lGF,Jagadgiri Gutta,Jagadgiri Gutta,17.50204094,78.42614204,JAGADGIRIGUTTA Bus Station
3013,GtmJe15u,Allwyn Colony Phase 1,Allwyn Colony Phase 1,17.50199201,78.41892891,ALLWYN Colony Phase 1 twd Kukatpally
3014,cz8agNef,Vivekananda Nagar Clny,Vivekananda Nagar Clny,17.49360848,78.41057986,VIVEKANANDA Nagar Colony twd Kukatpally
3015,EIEQroOV,Sumithra Nagar-Kukatpally,Sumithra Nagar-Kukatpally,17.489,78.409,SUMITHRA NAGAR twd Kukatpally
3016,x2ZgbKAy,Darga,Darga,17.41190303,78.3950311,DARGA twd OU colony
3017,kKjN6CpO,Ou Colony,Ou Colony,17.40683875,78.39198545,OU COLONY twd Manikonda
3018,nI0WwhLc,Panchavati Colony  Manikonda,Panchavati Colony  Manikonda,17.40734615,78.38752896,PANCHAVATI Colony twd Manikonda
3019,YhwcYGzC,Manikonda,Manikonda,17.4062509,78.37622578,MANIKONDA twd Lanco hills
3020,leMXHA9b,Manikonda,Manikonda,17.40629249,78.37627205,MANIKONDA twd Darga
3021,7qbKgvw5,Panchavati Colony  Manikonda,Panchavati Colony  Manikonda,17.40739222,78.38752225,PANCHAVATI Colony twd Darga
3022,jj4Bzhr4,Ou Colony,Ou Colony,17.40685987,78.39197203,OU COLONY twd Mehdipatnam
3023,HTYqhYsW,Konapur-Vangoor,Konapur-Vangoor,16.54458502,78.54708091,KONAPUR twd Kalwakurthy
3024,PX1F5vK7,Jangareddy Pally-Amangal,Jangareddy Pally-Amangal,16.84701556,78.5571492,JANGAREDDY Pally twd Girikothapally
3025,mz2mfqzL,Mile Stone,Mile Stone,16.83857505,78.57226608,SAKIBANDA TANDA twd Polepally
3026,pDKE4WOc,Chandryanplly,Chandryanplly,16.81920702,78.63278742,CHANDRAYANPALLI twd Irwin
3027,PCA4atoR,Irvin,Irvin,16.79072013,78.70558262,IRWIN twd Ibrahimpatnam
3028,zxpM1hL0,Ramchendragudem Twd Afzalgunj,Ramchendragudem Twd Afzalgunj,17.12974312,78.3858445,RAMCHENDRAGUDEM twd Afzalgunj
3029,yc4wkNs0,Nandipally Twd Afzalgunj,Nandipally Twd Afzalgunj,17.18831398,78.40238034,NANDIPALLY twd Afzalgunj
3030,lSvSL2WV,Indiranagar Colony Ibp,Indiranagar Colony Ibp,17.18510572,78.64482152,INDIRANAGAR COLONY IBP
3031,Q29TmrgC,Md Lines,Md Lines,17.39200593,78.41712177,MD Lines twd Mithidarwaza
3032,sUPv3Ber,Moti Darwaza,Moti Darwaza,17.38473129,78.41044536,MOTI Darwaza
3033,Cax6moVc,Md Lines,Md Lines,17.3920648,78.41709494,MD LINES twd Mehdipatnam
3034,nvfpwi8t,Lakdikapool,Lakdikapool,17.40380267,78.46484631,LAKDIKAPOOL Pushpak twd RGIA
3035,lyX5ZxYS,Darga Twd Narayapur,Darga Twd Narayapur,17.1708067,78.80753874,DARGA twd Narayapur
3036,AD4tQwDM,Tumbai Tanda,Tumbai Tanda,17.1979894,78.82616937,TUMBAI TANDA twd Allapuram
3037,y1LZ3LBS,Allapur-Choutuppal,Allapur-Choutuppal,17.2129013,78.83087933,ALLAPURAM twd Narayanapuram
3038,yXOkYBup,Yenuganti Thanda,Yenuganti Thanda,17.1963931,78.84333551,YENUGANTI THANDA twd Narayanapuram
3039,8OYaMcF6,Venkambai Thanda,Venkambai Thanda,17.17544505,78.85439157,VENKAMBAI THANDA twd Narayanapuram
3040,HVsPRIv7,Factory Twd Narayanapuram,Factory Twd Narayanapuram,17.17118981,78.8588199,FACTORY twd Narayanapuram
3041,T6HVQAqx,Narayanapur-Choutuppal,Narayanapur-Choutuppal,17.16199613,78.8820827,NARAYANAPURAM twd Munugodu
3042,wKORV75n,Factory Twd Allapuram,Factory Twd Allapuram,17.17102965,78.85894865,FACTORY twd Allapuram
3043,kCWjhF8P,Venkambai Thanda,Venkambai Thanda,17.17554243,78.85425746,VENKAMBAVI THANDA twd Allapuram
3044,7T6JEgwY,Yenuganti Thanda,Yenuganti Thanda,17.19630086,78.84339988,YENUGANTI THANDA twd Allapuram
3045,9rvKp2Mj,Allapur-Choutuppal,Allapur-Choutuppal,17.21290389,78.83043142,ALLAPURAM twd Arutla
3046,qbu6Xv6u,Darga Twd Arutla,Darga Twd Arutla,17.17065294,78.80756557,DARGA twd Arutla
3047,FdyFfsEO,Gandi Mysamma Temple-Abdullahpurmet,Gandi Mysamma Temple-Abdullahpurmet,17.31491164,78.67464333,GANDIMAISAMMA Temple twd Jnurm
3048,BzwQZImZ,Jnnurm Colony,Jnnurm Colony,17.31875135,78.67622316,JUNURM Colony twd Mettu
3049,BXKvQMZ4,Sirigiripur,Sirigiripur,17.15417168,78.43693793,SIRIGIRIPUR VILL twd Maheshwaram
3050,MZVEsSUj,Cherlapally Water Tank,Cherlapally Water Tank,17.47116566,78.59695584,WATER TANK twd Kushaiguda
3051,RMORXxyb,Sai Brundavanamam,Sai Brundavanamam,17.34221525,78.73538195,SAI Brundavanam twd Pillaipally
3052,rkHbcEw9,Sai Brundavanamam,Sai Brundavanamam,17.342,78.727,SAIBRUNDAVANAM DESHMUKHI
3053,oyFF3ZhB,Sai Brundavanamam,Sai Brundavanamam,17.34228182,78.73551607,SAI Brundavanam twd Batasingaram
3054,0REzgIJm,Khader Bhai Hotel-Moinabad,Khader Bhai Hotel-Moinabad,17.32600028,78.27418149,KHADER BHAI HOTEL twd Sriram Nagar
3055,vxUtYSKg,Poultry Farm-Moinabad,Poultry Farm-Moinabad,17.30901567,78.27344656,POULTRY FARM twd Surangal
3056,UARFi84D,Surangal Quarters,Surangal Quarters,17.30687484,78.27404201,SURANGAL QUARTERS twd Sriram Nagar
3057,U1pUh7vt,Surangal,Surangal,17.29783763,78.27326149,SURANGAL twd Sriram Nagar
3058,iWdUGKG2,Surangal,Surangal,17.29783251,78.27319175,SURANGAL twd Moinabad
3059,4s2gK9P3,Surangal Quarters,Surangal Quarters,17.30687227,78.27397764,SURANGAL-QUARTERS twd Moinabad
3060,nbWrb0un,Poultry Farm-Moinabad,Poultry Farm-Moinabad,17.30908483,78.27338219,POULTRY FARM twd Moinabad
3061,QOQJbvGy,Khader Bhai Hotel-Moinabad,Khader Bhai Hotel-Moinabad,17.32603102,78.27415466,KHADER BHAI HOTEL twd Moinabad
3062,COQ1RKjd,Sri Ram Nagar-Moinabad,Sri Ram Nagar-Moinabad,17.2673324,78.25576544,SRIRAM NAGAR Village
3063,uTMzTBaz,Pc Tanda,Pc Tanda,17.13138944,78.79539219,P C TANDA
3064,EkGOcv1l,Narsinghi,Narsinghi,17.385388,78.354832,NARSING twd Gar
3065,SZi9t2x2,Gachibowli,Gachibowli,17.43806751,78.36312353,GACHIBOWLI ORR twd Kondapur
3066,BnLJAzFN,Nanakramguda,Nanakramguda,17.419286,78.358024,NANAKRAMGUDA twd Mehdipatnam
3067,HXArDftH,Corporate Bhavan,Corporate Bhavan,17.37054555,78.58933925,CORPORATE BHAVAN twd Jaipuri Colony
3068,6f304ebf,Drf,Drf,17.38201048,78.58026981,DRF twd Jaipuri Colony
3069,lAwrKQ87,Jai Puri Colony,Jai Puri Colony,17.37868028,78.57201129,JAI PURI COLONY twd Bandlaguda
3070,27ZkTjPB,Bandlaguda,Bandlaguda,17.37893622,78.56918089,BANDLGUDA twd Jaipuri Colony
3071,zHbDoJEx,Jai Puri Colony,Jai Puri Colony,17.3789126,78.57207834,JAIPURI COLONY twd DRF
3072,gkVhjSin,Drf,Drf,17.38205911,78.58015716,DRF twd Bandlaguda Depot
3073,aGU3abqE,Reddipalle-Moinabad,Reddipalle-Moinabad,17.37336876,78.24603975,REDDY PALLY twd Chinnamangalaram
3074,aQ86Sqrz,Mothukupalle-Moinabad,Mothukupalle-Moinabad,17.38290382,78.25355531,MOTHUKUPALLE
3075,esslM7SC,Rampally X Rds,Rampally X Rds,17.49390313,78.60556612,RAMPALLY X Road twd Bandlaguda
3076,2HvWFMFX,Bandlaguda Village,Bandlaguda Village,17.50147209,78.62290889,BANDLAGUDA twd Keesara
3077,cCocKmSG,Cheeryal X Road,Cheeryal X Road,17.50705114,78.627702,CHEERYAL X ROAD twd DRDO
3078,gwCt5A1q,Cheryal,Cheryal,17.51772792,78.627,CHERYAL twd DRDO
3079,huYwNLgV,Yadgarpalle East,Yadgarpalle East,17.547731,78.63258898,YADGARPALLE EAST twd DRDO
3080,p6EjGTUg,Drdo,Drdo,17.56759493,78.629,DRDO Bus Stand
3081,ERxm6bxS,Yadgarpalle East,Yadgarpalle East,17.54762362,78.63250852,YADGARPALLE EAST twd ECIL
3082,tc2jAI4J,Cheeryal X Road,Cheeryal X Road,17.50676206,78.62791121,CHEERYAL X ROAD twd ECIL
3083,ZEraopsv,Bandlaguda Village,Bandlaguda Village,17.50138512,78.62307787,BANDLAGUDA twd ECIL
3084,EZ3DRKj5,Rampally X Rds,Rampally X Rds,17.49362381,78.60541285,RAMPALLY X Road twd Secunderabad
3085,DxXqDfmJ,Hmt Nagar Nacharam,Hmt Nagar Nacharam,17.42364348,78.54679417,HMT NAGAR twd Habsiguda
3086,5O0OPGTl,Ngri,Ngri,17.41543991,78.54587324,NGRI twd RGIA
3087,UJIfRlG2,Nanajipur Shamshabad,Nanajipur Shamshabad,17.228,78.287,NANAJIPUR VILLAGE twd Rayannaguda X Roads
3088,ePQUhLBd,Guduru-Kothur,Guduru-Kothur,17.20663948,78.27654719,GUDUR twd Botiguda
3089,F5oCD14y,Patny Taj Tristar,Patny Taj Tristar,17.44033471,78.49500505,TAJ Tri-star twd RGIA
3090,efZmlcN7,Kokapet,Kokapet,17.39321578,78.34116347,KOKAPET VILLAGE
3091,xs3Aco3F,Narsinghi,Narsinghi,17.38776401,78.35721664,NARSINGI twd Tolichowki
3092,9Y0drJYS,Malreddyguda,Malreddyguda,17.30396839,78.14620795,MALREDDYGUDA twd Nagarguda
3093,H0K3qflS,Pamena,Pamena,17.29900801,78.14610066,PAMENA twd Nagarguda
3094,ZwITeqy1,Allwada,Allwada,17.25469686,78.13655198,ALLWADA twd Shadnagar
3095,5ARQD6DL,Sagar College,Sagar College,17.34398183,78.13082278,SAGAR COLLEGE twd Urella
3096,m4QPPdBK,Urella,Urella,17.35600952,78.13311875,URELLA twd Shankarpalle
3097,O7NGuCSM,Urella,Urella,17.35745099,78.13036412,URELLA Village
3098,ELvgQHln,Sagar College,Sagar College,17.34377694,78.13089252,SAGAR COLLEGE twd Chevella
3099,6wcvigUc,Devuni Erravelly,Devuni Erravelly,17.33714847,78.14352589,DEVUNI ERRAVELLI twd Mehdipatnam
3100,KhUJB1WM,Jbiet College Amdapur X Road Bus Stop,Jbiet College Amdapur X Road Bus Stop,17.33111873,78.29715991,JBIET AMDAPUR X ROAD twd Nadeempet
3101,FjCsBmLN,Murthuzaguda X Road,Murthuzaguda X Road,17.31194513,78.28817725,MURTHUZAGUDA X Road twd Murthuza Guda Village
3102,UqdjFw3I,Murthuzaguda,Murthuzaguda,17.31050601,78.28267873,MURTHUZA GUDA VILLAGE twd  Amdapur
3103,fx72u882,Murthuzaguda X Road,Murthuzaguda X Road,17.30608613,78.28885314,MURTHUZA GUDA X Road twd Kashimbowli
3104,T3u9Bc4M,Nazeebnagar/Nadeempet,Nazeebnagar/Nadeempet,17.29909508,78.28933596,NADEEMPET twd Amdapur
3105,fKSXKXQX,Kasimbouli X Road,Kasimbouli X Road,17.28445919,78.2927289,KASHIMBOWLI X ROAD twd Amdapur
3106,mP5vCGeY,Amdapur-Moinabad,Amdapur-Moinabad,17.27758777,78.29124567,AMDAPUR Village twd Amangal
3107,wnMO0H2Z,Amdapur-Moinabad,Amdapur-Moinabad,17.27768998,78.29149515,AMDAPUR Village twd Rayannaguda
3108,EVFoWYbs,Kasimbouli X Road,Kasimbouli X Road,17.28464336,78.29279597,KASHIMBOWLI X ROAD twd Bakaram
3109,rmZJuaGZ,Kasimbouli,Kasimbouli,17.28655161,78.2966315,KASHIMBOWLI Village twd Mehdipatnam
3110,NSPpfP6W,Kasimbouli X Road,Kasimbouli X Road,17.28460493,78.29261891,KASHIMBOWLI X ROAD twd JBIT
3111,Mnjzm9Az,Nazeebnagar/Nadeempet,Nazeebnagar/Nadeempet,17.299,78.289,NADEEMPET twd JBIT
3112,HDWSoV0z,Murthuzaguda X Road,Murthuzaguda X Road,17.30619882,78.28879416,MURTHUZAGUDA X Road twd Murthuzaguda village
3113,92uA5pny,Murthuzaguda,Murthuzaguda,17.31058027,78.28265191,MURTHUZA GUDA VILLAGE twd Aziz Nagar
3114,EVjY0bP0,Murthuzaguda X Road,Murthuzaguda X Road,17.31204756,78.28825235,MURTHUZAGUDA X Road twd Himayathnagar
3115,IKj3CP7i,Kasimbouli,Kasimbouli,17.28671528,78.29674417,KASHIMBOWLI Village twd Bakaram
3116,hDXHjJSA,Sajjan Pally X Road,Sajjan Pally X Road,17.3000567,78.22792947,SAJJANPALLY X ROAD twd Kethireddy Pally
3117,zzqzHPWj,Sajjanpally-Moinabad,Sajjanpally-Moinabad,17.29736659,78.21860075,SAJJANPALLY Village
3118,RxiEEvNN,Kethireddypally-Moinabad,Kethireddypally-Moinabad,17.27308494,78.22346092,KETHIREDDY PALLY twd Solipet
3119,6uqD56Gg,Kethireddypally-Moinabad,Kethireddypally-Moinabad,17.27307984,78.22338589,KETHIREDDY PALLY twd Mehdiptnam
3120,r0SHmbkU,Sajjan Pally X Road,Sajjan Pally X Road,17.30009129,78.22791338,SAJJANPALLY X ROAD twd Moinabad
3121,4sHlVgCx,Sri Manikeshwari Matha Temple,Sri Manikeshwari Matha Temple,17.37567755,78.13128412,MANIKESHWARI Matha Temple twd Kothapally
3122,lvOQPNOO,Kothapalle-Shankarpally,Kothapalle-Shankarpally,17.37398556,78.11837178,KOTHAPALLY twd Tangedapalle
3123,wLw3XHaw,Kothapalle-Shankarpally,Kothapalle-Shankarpally,17.3741136,78.11832887,KOTHAPALLY twd Mehdipatnam
